ID,Título,Título Original,Títulos Alternativos,Autor,Autor Nombre Completo,Autor Nacimiento,Autor Muerte,Autor Época,Autor Biografía,Tipo de Obra,Género,Subgénero,Tema,Fuente Principal,Origen de Datos,Página PDF,Número de Actos,Número de Versos,Idioma,Fecha de Creación,Música Conservada,Compositor,Bibliotecas con Música,Bibliografía Musical,Mecenas,Edición Príncipe,Notas Bibliográficas,Manuscritos Conocidos,Ediciones Conocidas,Notas,Observaciones
2957,El Primer templo de amor,"Primer templo de amor, El",El príncipe de Fez,Fernández,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,4,,,Español,,No,,,,,la Cuarta parte de sus comedias (Madrid,"Comedia de Fernández de León, impresa suelta. Consta en Medel y en García de la Huerta, anónima. Hay copia manuscrita de 1717 en la B.N.M., 16.404 (Paz, I, 448), y otro ejemplar manuscrito con censura de 1749 en la B.M.M. (Cambronero). Véase también Gran templo de amor, El. impresa en la Cuarta parte de sus comedias (Madrid, 1672), 227-282. don Baltasar de Loyola. El manuscrito autógrafo, con censura de 1669, se encuentra en la B.N.M., Res. 100, donde también se conservan otras dos plares manuscritos se conservan en la B.M.M. (Cambronero); antiguamente sacados de la comedia de Calderón en la B.N.M., 3.930, fols.",,,,
2961,El Principe prodigioso,"Principe prodigioso, El",El principe prodigioso y defensor de la fe,,,,,,,auto,comedia,,mitológico,FUENTESXI,pdf,12,,,Español,,No,,,,,El mejor de los mejores libros (Alcalá,"Comedia impresa en El mejor de los mejores libros (Alcalá, 1651), 93-135. En la tabla de este tomo se dice que es de «D. Juan de Matos la mitad desde el principio de La defensa de la fe y Principe prodigioso, y la otra mitad de D. Agustin Moreto». En las Doce comedias las mas grandiosas que hasta aora han salido (Lisboa, 1653), se atribuye en el texto a Matos y en la tabla a «dos autores». Salva la tenia suelta en nombre de ambos dramaturgos, y con el título de El principe prodigioso y defensor de la fe. También la tenía con el de El principe prodigioso (Sevilla: Francisco Leefdael, s.a.), atribuida, erróneamente, a Pérez de Montalbán (I, 639), atribución que se repite en varias sueltas del siglo XVIII; véase también Profeti, Per una bibliografia, 492-496, que registra los títulos de El defensor de la fe y El principe prodigioso y defensor de la fe. R. L. Kennedy, Moreto, 139-140, opina que no es obra de Moreto. La defensa de la fe no puede identificarse, como supone Cioranescu, 93, con El principe transilvano editado por Schaeffer, Ocho comedias desconocidas, I, 147-261. Véase también Prodigioso, El.",,,,
2962,El Principe prodigioso y defensor de la fe,"Principe prodigioso y defensor de la fe, El",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2964,El Prodigio de los montes y mártir del cielo,"Prodigio de los montes y mártir del cielo, El",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
2965,El Prodigioso,"Prodigioso, El",,Rojas Zorrilla,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,12,,,Español,,No,,,,,"la Primera parte de sus comedias
(Madrid","Comedia de Rojas Zorrilla, impresa en la Primera parte de sus comedias profeta Mahoma, de la cual hay manuscrito en la B.M.M. con censuras de Valdés, impresa suelta (Madrid: Lorenzo García, 1685). Había un ejemplar confusión de apellidos. El manuscrito autógrafo, con correcciones y firmado Hay dos comedias así tituladas, la de Guillén de Castro, impresa en la Primera parte de sus comedias (Valencia, 1618), y la de Rojas Zorrilla, impresa en su Primera parte (Madrid, 1640), fols. 274 r. - 300 v. De la versión de Guillén de Castro hay manuscrito temprano en la B.N.M., 14.640 (Paz, I, 453); véase también Courtney Bruerton, HR, XII (1944), 130-131.",,,,
2958,El Príncipe ignorante,"Príncipe ignorante, El",,,,,,,,auto,comedia,,,FUENTESXI,pdf,10,,,Español,,No,,,,,,"Comedia impresa suelta, al parecer, y atribuida por Fajardo, Medel y",,,,
2959,El Príncipe ignorante y juicio final,"Príncipe ignorante y juicio final, El",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
2960,El Príncipe perseguido,"Príncipe perseguido, El",,,,,,,,comedia,comedia,,mitológico,FUENTESXI,pdf,10,,,Español,,No,,,,,El mejor de los mejores libros (Alcalá,"Comedia impresa en El mejor de los mejores libros (Alcalá, 1651), 47-93. En la tabla de este tomo se dice que es de «Luis de Velmonte la primera». jornada del Principe perseguido, la segunda de D. Agustin Moreto, la tercera de D. Agustin Martinez» (veàse también R. L. Kennedy, Moreto, 138-139). En la edición de Madrid, 1653, también va atribuida a Belmonte, Martinez y Moreto. En la B.N.M. se conserva el manuscrito autógrafo, Res. 81, con censuras de 1645 y 1650. En esta última se dice que la comedia puede intitularse La inocencia perseguida y sagrado de Francisco. Según Paz, I, 451, tiene además los títulos de El infeliz Juan Basilio, y El tirano Galeazo, títulos que no constan en Fajardo, Medel ni García de la Huerta; véase también Ciria Matilla, CB, XXX [1973], 81-82. En las Doce comedias las mas grandiosas que hasta aora han salido (Lisboa, 1653), se atribuye en el texto a Moreto, y en la tabla a «tres ingenios». Fajardo atribuye una comedia así titulada a Belmonte, Martinez y Moreto, y otra del mismo título a Pérez de Montalbán, sin duda erróneamente; hay una suelta así atribuida en la B.N.M. Para otras sueltas con la misma atribución, véase Profeti, Per una bibliografia, 486-487.",,,,
2963,El Príncipe transilvano,"Príncipe transilvano, El",,,,,,,,comedia,,,,FUENTESXI,pdf,10,,,Español,,No,,,,,,,,,,
2976,El Renegado del cielo,"Renegado del cielo, El",El sitio de Buda (Fuentes I,Cristóbal,,,,Siglo de Oro,,comedia,comedia,,histórico,FUENTESXI,pdf,4,,,Español,,No,,,,,Escogidas XLII (Madrid,"(1) - (2) 11, 12 de mayo de 1660. [Jerónimo] Vallejo. Corral del Príncipe (Fuentes I7). Comedia de Cristóbal de Morales, impresa suelta. No es la misma que Renegado, rey y mártir, como supone Barrera, 274. El documento confirma que es de Morales, y nueva en 1660. Comedia de Bances Candamo, impresa suelta, con dedicatoria a la Reina Madre, en Madrid, 1686, a expensas de Sebastián de Armendáriz (B.N.M., T.11.641), y por Antonio Román a expensas de Sebastián de Armendáriz (B.N.M., T.I.480(5)). También la imprimió en Barcelona Joseph Llopis, 1687 (Biblioteca Central, Barcelona, 834.6.R), y hay otras sueltas sin lugar ni año, de fines del siglo XVII. Después salió en las Poesías comicas de Bances Candamo (Madrid, 1722), I, 118-170 (la loa en las págs. 111-117): «Fiesta real, que se represento á sus Magestades en el Coliseo del Buen-Retiro, en celebridad del agosto nombre del señor Emperador Leopoldo Primero, el dia quince de Nobiembre del año passado de 1686.» También se alude a esta obra con los títulos de El sitio de Buda y Buda. Varios eruditos, incluso Paz (I, 268) y Cuervo-Arango (136, 177-178), le atribuyen erróneamente el título de El invicto Luís de Baden y primer triunfo del Austria. Hay que advertir que El invicto Luís de Baden, que se conserva en el manuscrito 15.977 de la B.N.M., es otra comedia de Bances escrita sobre un asunto totalmente distinto, aunque figura el personaje de Luis de Baden en ambas obras. Cuervo-Arango, 23, se equivoca al decir que La restauración de Buda empezó a darse al pueblo en el Buen Retiro el 19 de noviembre de 1686. Según el documento que lleva esta fecha, el 19 los actores ensayaron la obra ""por mañana y tarde"" y se estaba preparando el teatro para el espectáculo. Por consiguiente, la serie de representaciones al pueblo no pudo empezar antes del 20. Como ""S.M. hauia mandado no se hiciese comedia alguna en dicho Coliseo ny en los corrales hasta que primero se hiciera dicha comedia de El sitio de Buda"", es probable que estas representaciones empezasen poco después del 19, prolongándose hasta el 9 de diciembre. Título alternativo de El lucero de Madrid, Nuestra Señora de Atocha, comedia de Lanini Sagredo, impresa en Escogidas XLII (Madrid, 1676), 163-218. En la B.M.M. hay dos ejemplares manuscritos de esta comedia, titulados La restauración de Madrid y blasón de sus familias, uno con censura de 1732, y el otro de 1756.",,,,
4296,El Retiro,El Retiro,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2978,El Rey ángel,"Rey ángel, El",,Lanini Sagredo,,,,Siglo de Oro,,auto,comedia,,histórico,FUENTESXI,pdf,4,,,Español,,No,,,,,Escogidas XL (Madrid,"Existen El demonio en la mujer, y primera parte del rey ángel de Sicilia, y El príncipe demonio y segunda parte del Rey ángel, ambas de Juan Antonio de Mojiaa, e impresas en Diferentes XLIII (Zaragoza, 1650); véase Profeti, ""Appunti"", 176. Hay copia manuscrita de las dos Partes en la B.N.M., 17.270 (Paz, I, 478). Barrera, 261, 686, se equivoca al decir que se atribuyen en la edición de 1650 a Antonio de Castro, siendo éste el autor de comedias que las representó. También alude Barrera, 528, a Ángel rey de Sicilia, y demonio en la mujer, atribuida a ""tres ingenios"". Con el título de El Rey ángel, Vera Tassis rechaza una comedia en la lista de la Verdadera quinta parte de las comedias de Calderón como suelta indebidamente atribuida a dicho dramaturgo. Un documento citado por Vicenta Esquerdo, RLit, XLI, núm. 81 (enero-junio, 1979) 234, atribuye El rey ángel a Mira de Amescua. Comedia de Lanini Sagredo, impresa en Escogidas XL (Madrid, 1675), fols. 18 r. - 42 r. En la B.L. hay traslado de 1733. Add. 10.333(1) (Gayangos, I, 93), y en la B.M.M. dos ejemplares manuscritos con censuras Pedro en Madrid, impresa en la Parte XXVII, extravagante, de las comedias El hidalgo Abencerraje. Este tomo está ahora en la British Library (1072.1.12). Es un ejemplar defectuoso, con los fols. 284-285 suplidos en manuscrito, y una suelta de El Infanzón de Illescas encuadernada al final. Esta suelta tiene su propia foliación, y nos informa la Sra. de Kirby que es idéntica con la del ejemplar de la Parte XXVII de la Universidad de Pennsylvania, con la excepción de algunas variantes en el fol. 21. El problema bibliográfico resultante es muy complejo, y todavía por solucionar; véanse las tesis inéditas de Sister Rosario María Asturias, «A Critical Edition and Study of the Play El Rey Don Pedro en Madrid y el Infanzón de Illescas» (Univ. of Southern California, 1963) (Dissertation Abstracts, XXIV [1964], 5378–5379); y Carol L. Bingham Kirby, «The Transformation of History into Poetry: The treatment of Pedro I de Castilla in El rey don Pedro en Madrid y el Infanzón de Illescas» (Univ. of Kentucky, 1977) (Dissertation Abstracts, XXXVIII [1977–1978], 826a). Estamos muy en deuda con la Sra. de Kirby por habernos permitido consultar su tesis. La comedia se ha atribuido a Calderón por hallarse en la falsa Quinta parte de sus comedias («Barcelona» y Madrid, 1677). También existen sueltas así atribuidas; véase Amalie Huarte, BBMP, XVI (1934), 97-126. La rechaza Vera Tassis en la lista de la Verdadera quinta parte. Se ha atribuido también a Tirso de Molina (Cotarelo, NBAE, IX, xlv); y a Andrés de Claramonte, en un manuscrito de la B.N.M., 16.639, titulado El Rey don Pedro en Madrid; este manuscrito tiene licencia del 30 de diciembre de 1626, donde se alude a la obra bajo el título de El Infanzón de Illescas, y los versos finales de la comedia dicen: «y aquí tenga fin alegre / de Illescas el Infanzón / con prodigios y sin muertes» (Paz, I, 263; Morley y Bruerton, 294-295). En este manuscrito se ha tachado el nombre de Claramonte y añadido el de Tirso. Existe otro manuscrito de El Infanzón de Illescas con letra del siglo XVII en la B.M.M., 1-39-4, donde va atribuida a Claramonte (Agulló, RBAMM, núms. 9-10 [1981], 128). En la Biblioteca Palatina de Parma, Coll. CC* IV 28.033, hay una copia manuscrita, al parecer del siglo XVIII o fines del XVII; se encuentra en un ejemplar de la Quinta parte apócrifa de las comedias del Calderón; véase Restori, Saggi, 111. Este manuscrito lleva el título de El rey don Pedro en Madrid, y infanzón de Illescas, y se atribuye a Calderón. Hay tres versiones de esta comedia. (A) El Rey don Enrique el Enfermo, impresa IX (Madrid, 1657), 428-467, donde se atribuye a Zabaleta, Martínez de Meneses, Rosete Niño, Villaviciosa, Cáncer y Moreto, a pesar de referirse en los últimos versos al autor como ""un toledano"". R. L. Kennedy, HR, III (1935), 311-316, pregunta si será obra de Rojas Zorrilla. (B) La versión posterior, según Kennedy, Ms. 15.543 de la B.N.M. (copia de 1689), es obra de los seis dramaturgos referidos, y hay otras dos copias manuscritas en la misma colección, 17.219 y 17.336 (Paz, I, 479; Ciria Matilla, CB, XXX [1973], 82). (C) El rey don Enrique el tercero, llamado el Enfermo, comedia de Cañizares, impresa suelta (Barrera, 70). En la B.M.M. hay una suelta anónima de Valencia: Viuda de Orga, 1768, con el mismo título que en el documento: El rey Enrique el enfermo (Cambronero).",,,,
2979,El Rico avaríento,"Rico avaríento, El",El valiente justiciero,Moreto,,,,Siglo de Oro,,auto,comedia,,histórico,FUENTESXI,pdf,12,,,Español,,No,,,,,Autos sacramentales,"Se menciona una comedia así titulada en el Peregrino de Lope de Vega de 1604. Hay comedia de este título impresa en Autos sacramentales, con cuatro comedias nuevas y sus loas y entremeses (Madrid, 1655), fols. 165 r. - 186 v., donde se atribuye a Mira de Amescua. Según Mesonero Romanos, BAE, XLV, vii, n. 1, salió también en un libro de comedias, que pudo ser la Parte primera de las comedias de Mira de Amescua, Medel, García de la Huerta y Barrera atribuyen otra comedia con el mismo título a Tirso de Molina. Comedia de Moreto, impresa en Escogidas IX (Madrid, 1657), fols. 325 r. - 363 r., con el título de El valiente justiciero. Salió suelta con el de El valiente justiciero y rico hombre de Alcalá (García de la Huerta: Salva), y con el de El rico hombre de Alcalá y valiente justiciero. Fajardo añade otro título alternativo: El rey don Pedro el Cruel. Hay dos manuscritos en la B.N.M. con el título de El rey valiente y justiciero y rico hombre de Alcalá, 14.828 (incompleto, del siglo XVIII) y 16.391 (Paz, I, 480).",,,,
2981,El Rodamonte aragonés,"Rodamonte aragonés, El",El Lucidoro aragonés,Tirso,,,,Siglo de Oro,,auto,comedia,,,FUENTESXI,pdf,150,,,Español,,Sí,,,,,Doze comedias nuevas de Lope de Vega Carpio y otros autores,"Título alternativo de El valiente Lucidoro, comedia de Juan Bautista de Villegas, impresa en Doze comedias nuevas de Lope de Vega Carpio y otros autores. Segunda parte (Barcelona, 1630), tomo colecticio, con el título de El Lucidoro aragonés. Este tomo está estudiado por D. W. Cruickshank, HR, XLIX (1981), 443-467. En la B.N.M. hay un manuscrito de El valiente Lucidoro, Rodamonte aragonés, 15.494 (Paz, I, 556); y otro de la tercera jornada de El Lucidoro aragonés, 17.449(II) (Paz, I, 318). (Madrid, 1670), 87-116 [sic, por «126»]. Hay copias manuscritas: en la B.N.M., 15.100 (Paz, I, 483); en la B.M.M. (Carbonero); y en la Biblioteca Palatina de Parma, cuya copia inédita che servi pel teatro, a giudicare dai segni e dalle chiamate e da un'aria per musica, che è inserita di grafia diversa dal testo, e che non val la pena di riportare» (Restori, Studi di Filologia Romanza, VI [1893], 109–110).",,,,
2982,El Rosario,"Rosario, El",El defensor del rosario,,,,,,,comedia,comedia,,,FUENTESXI,pdf,92,,,Español,,No,,,,,,"Comedia desconocida bajo esta título. Quizá sea El rosario perseguido, atribuida a Moreto e impresa suelta, de la cual hay manuscrito en la B.N.M., 17.088 (Paz, I, 484; Ciria Matilla, CB, XXX [1973], 82). Adolf Schaeffer, Geschichte, II, 182, pregunta si El rosario perseguido no será El rosario de Pero Díaz, a la cual alude Agustín de Rojas Villandrando, El viaje entretenido (Madrid, 1603), 127. Es más probable, sin embargo, que en 1652 se trate de una representación de La devoción del rosario, comedia de Diamante, impresa suelta. Medel la tiene con el título de El defensor del rosario. Según Cotarelo, BRAE, III (1916), 461–462, se estrenó en Toledo en 1651 por la compañía de Sebastián de Prado.",,,,
2983,El Rosario perseguido,"Rosario perseguido, El",,,,,,,,comedia,,,,FUENTESXI,pdf,92,,,Español,,No,,,,,,,,,,
2989,El Secreto a voces,"Secreto a voces, El",La Celestina; Fuentes VI),Calderón,,,,Siglo de Oro,,auto,comedia,,mitológico,FUENTESXI,pdf,4,,,Español,,Sí,,,,,Diferentes XLII (Zaragoza,"Comedia de Calderón, impresa en Diferentes XLII (Zaragoza, 1650); sobre este tomo, véanse Restori, Saggi, 22-24, y Profeti, «Appunti», 175-176. Según Hesse, PQ, XXVII (1948), 43, ésta es la edición príncipe. El manuscrito autógrafo, excepto algunas hojas, firmado en Madrid el 28 de febrero de 1642, se conserva en la B.N.M., Res. 117 (Paz, I, 506). Hay un manuscrito parcial en la biblioteca de la Hispanic Society of America, con fecha de 1668, B2616 (Regueiro y Reichenberger, I, 111-112). Hay música en el Archivo de la Cofradía de la Novena (Stein, RMus, III, 1-2 [1980], 231). Hay dos versiones de esta comedia de Salazar y Torres. (A) El encanto es la hermosura y El hechizo sin hechizo, impresa en su Cythara de Apolo, Parte II (Madrid, 1681), 243-290 (la loa en las págs. 239-242): «Representóse a los años de la Reyna nuestra Señora Doña Mariana de Austria.» Salazar y Torres dejó la comedia incompleta al morir, y la mayor parte del Acto III es de Juan de Vera Tassis y Villarroel. (B) Hay otra versión, impresa suelta, con el título de La segunda Celestina, con otra distinta conclusión por un dramaturgo anónimo. Véase O'Connor, BCom, XXVI (1974), 31-34; y Bulletin of Bibliography and Magazine Notes, XXXII (1975), 159-160. Comedia de Calderón, impresa suelta (Nápoles: Salvador Castaldo, 1681). El manuscrito lo conocía Vera Tassis, según la lista de la Verdadera quinta parte. Hay una copia manuscrita de 1678 en la B.N.M., 17.111 (Paz, I, 508); y otro manuscrito en la Bibliothèque de l'Arsenal, Paris, 8.311 (K. y R. Reichenberger, I, 446; Martín, IV, 451). En la B.N.M. hay dos manuscritos de una comedia anónima, así titulada: 14.981 y 17.358. El título consta anónimo en Medel y García de la Huerta. En la B.M.M. hay otro manuscrito con el título de El segundo Job de Roma, I-66-17, totalmente distinto. El Lic. Bernardino Rodríguez escribió El renegado Zenaga, impresa en Doce comedias de varios autores (Tortosa, 1638), y Barrera, 331, adiciona este título con ..y segundo Job de Argel; es completamente distinta. Véase también Job.",,,,
2997,El Silencio agradecido,"Silencio agradecido, El",,,,,,,,comedia,,,,FUENTESXI,pdf,32,,,Español,,No,,,,,,,,,,
4497,El Tamorlán,El Tamorlán,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
